"travelCode","userCode","from","to","flightType","price","time","distance","agency","date"
2197,19,"Campo Grande (MS)","Recife (PE)","premium",991.22,1.39,535.4,"Rainbow","12/18/2020"
2198,19,"Recife (PE)","Rio de Janeiro (RJ)","firstClass",1612.39,2.3,885.57,"CloudFy","12/24/2020"
2198,19,"Rio de Janeiro (RJ)","Recife (PE)","firstClass",1664.01,2.3,885.57,"CloudFy","12/28/2020"
2199,19,"Recife (PE)","Rio de Janeiro (RJ)","firstClass",1612.39,2.3,885.57,"CloudFy","12/31/2020"
2199,19,"Rio de Janeiro (RJ)","Recife (PE)","firstClass",1664.01,2.3,885.57,"CloudFy","01/01/2021"
2200,19,"Recife (PE)","Aracaju (SE)","firstClass",1166.1,1.44,555.74,"CloudFy","01/07/2021"
2200,19,"Aracaju (SE)","Recife (PE)","firstClass",1124.11,1.44,555.74,"CloudFy","01/11/2021"
2201,19,"Brasilia (DF)","Rio de Janeiro (RJ)","premium",457.95,0.48,183.37,"CloudFy","01/14/2021"
2201,19,"Rio de Janeiro (RJ)","Brasilia (DF)","premium",503.26,0.48,183.37,"CloudFy","01/16/2021"
2202,19,"Brasilia (DF)","Campo Grande (MS)","economic",583.6,0.72,277.7,"CloudFy","01/21/2021"
2202,19,"Campo Grande (MS)","Brasilia (DF)","economic",506.56,0.72,277.7,"CloudFy","01/24/2021"
2203,19,"Brasilia (DF)","Natal (RN)","premium",1107.52,1.43,550.69,"Rainbow","01/28/2021"
2203,19,"Natal (RN)","Brasilia (DF)","premium",919.89,1.43,550.69,"Rainbow","01/31/2021"
2204,19,"Brasilia (DF)","Natal (RN)","economic",726.19,1.43,550.69,"Rainbow","02/04/2021"
2204,19,"Natal (RN)","Brasilia (DF)","economic",686.79,1.43,550.69,"Rainbow","02/05/2021"
2205,19,"Aracaju (SE)","Brasilia (DF)","firstClass",957.68,1.11,425.98,"CloudFy","02/11/2021"
2205,19,"Brasilia (DF)","Aracaju (SE)","firstClass",1260.1,1.11,425.98,"CloudFy","02/12/2021"
2206,19,"Aracaju (SE)","Natal (RN)","firstClass",598.61,0.46,176.33,"CloudFy","02/18/2021"
2206,19,"Natal (RN)","Aracaju (SE)","firstClass",576.66,0.46,176.33,"CloudFy","02/22/2021"
2207,19,"Brasilia (DF)","Aracaju (SE)","premium",987.07,1.11,425.98,"CloudFy","02/25/2021"
2207,19,"Aracaju (SE)","Brasilia (DF)","premium",755.62,1.11,425.98,"CloudFy","02/28/2021"
2208,19,"Aracaju (SE)","Brasilia (DF)","economic",472.72,1.11,425.98,"CloudFy","03/04/2021"
2208,19,"Brasilia (DF)","Aracaju (SE)","economic",654.88,1.11,425.98,"CloudFy","03/08/2021"
2209,19,"Recife (PE)","Sao Paulo (SP)","firstClass",980.83,1.26,486.52,"Rainbow","03/11/2021"
2209,19,"Sao Paulo (SP)","Recife (PE)","firstClass",1573.5,1.26,486.52,"Rainbow","03/14/2021"
2210,19,"Brasilia (DF)","Natal (RN)","firstClass",1433.35,1.43,550.69,"FlyingDrops","03/18/2021"
2210,19,"Natal (RN)","Brasilia (DF)","firstClass",1192.62,1.43,550.69,"FlyingDrops","03/22/2021"
2211,19,"Brasilia (DF)","Florianopolis (SC)","premium",1222.24,1.66,637.56,"Rainbow","03/25/2021"
2211,19,"Florianopolis (SC)","Brasilia (DF)","premium",814.55,1.66,637.56,"Rainbow","03/28/2021"
2212,19,"Aracaju (SE)","Recife (PE)","premium",835.21,1.44,555.74,"CloudFy","04/01/2021"
2212,19,"Recife (PE)","Aracaju (SE)","premium",932.84,1.44,555.74,"CloudFy","04/05/2021"
2213,19,"Aracaju (SE)","Salvador (BH)","firstClass",1723.71,2.16,830.86,"Rainbow","04/08/2021"
2213,19,"Salvador (BH)","Aracaju (SE)","firstClass",1520.02,2.16,830.86,"Rainbow","04/11/2021"
2214,19,"Recife (PE)","Brasilia (DF)","economic",439.38,0.63,242.21,"Rainbow","04/15/2021"
2214,19,"Brasilia (DF)","Recife (PE)","economic",421.2,0.63,242.21,"Rainbow","04/18/2021"
2215,19,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","04/22/2021"
2215,19,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","04/23/2021"
2216,20,"Brasilia (DF)","Recife (PE)","economic",421.2,0.63,242.21,"Rainbow","09/26/2019"
2216,20,"Recife (PE)","Brasilia (DF)","economic",439.38,0.63,242.21,"Rainbow","09/30/2019"
2217,20,"Recife (PE)","Natal (RN)","premium",474.6,0.58,222.67,"CloudFy","10/03/2019"
2217,20,"Natal (RN)","Recife (PE)","premium",563.23,0.58,222.67,"CloudFy","10/06/2019"
2218,20,"Brasilia (DF)","Sao Paulo (SP)","premium",698.1,0.67,257.81,"CloudFy","10/10/2019"
2218,20,"Sao Paulo (SP)","Brasilia (DF)","premium",602.12,0.67,257.81,"CloudFy","10/12/2019"
2219,20,"Aracaju (SE)","Salvador (BH)","economic",964.83,2.16,830.86,"CloudFy","10/17/2019"
2219,20,"Salvador (BH)","Aracaju (SE)","economic",811.73,2.16,830.86,"CloudFy","10/21/2019"
2220,20,"Brasilia (DF)","Sao Paulo (SP)","firstClass",904,0.67,257.81,"FlyingDrops","10/24/2019"
2220,20,"Sao Paulo (SP)","Brasilia (DF)","firstClass",727.31,0.67,257.81,"FlyingDrops","10/27/2019"
2221,20,"Recife (PE)","Brasilia (DF)","economic",393.68,0.63,242.21,"CloudFy","10/31/2019"
2221,20,"Brasilia (DF)","Recife (PE)","economic",432.1,0.63,242.21,"CloudFy","11/03/2019"
2222,20,"Aracaju (SE)","Natal (RN)","economic",380.32,0.46,176.33,"Rainbow","11/07/2019"
2222,20,"Natal (RN)","Aracaju (SE)","economic",301.61,0.46,176.33,"Rainbow","11/08/2019"
2223,20,"Brasilia (DF)","Florianopolis (SC)","firstClass",1569.65,1.66,637.56,"FlyingDrops","11/14/2019"
2223,20,"Florianopolis (SC)","Brasilia (DF)","firstClass",1097.17,1.66,637.56,"FlyingDrops","11/18/2019"
2224,20,"Recife (PE)","Natal (RN)","premium",488.73,0.58,222.67,"Rainbow","11/21/2019"
2224,20,"Natal (RN)","Recife (PE)","premium",579.62,0.58,222.67,"Rainbow","11/24/2019"
2225,20,"Brasilia (DF)","Aracaju (SE)","premium",987.07,1.11,425.98,"CloudFy","11/28/2019"
2225,20,"Aracaju (SE)","Brasilia (DF)","premium",755.62,1.11,425.98,"CloudFy","12/01/2019"
2226,20,"Aracaju (SE)","Sao Paulo (SP)","economic",446.73,1.02,392.76,"Rainbow","12/05/2019"
2226,20,"Sao Paulo (SP)","Aracaju (SE)","economic",647.9,1.02,392.76,"Rainbow","12/07/2019"
2227,20,"Aracaju (SE)","Salvador (BH)","premium",1289.05,2.16,830.86,"Rainbow","12/12/2019"
2227,20,"Salvador (BH)","Aracaju (SE)","premium",1247.02,2.16,830.86,"Rainbow","12/13/2019"
2228,20,"Aracaju (SE)","Salvador (BH)","premium",1289.05,2.16,830.86,"Rainbow","12/19/2019"
2228,20,"Salvador (BH)","Aracaju (SE)","premium",1247.02,2.16,830.86,"Rainbow","12/23/2019"
2229,20,"Aracaju (SE)","Rio de Janeiro (RJ)","premium",930.12,1.55,597.61,"Rainbow","12/26/2019"
2229,20,"Rio de Janeiro (RJ)","Aracaju (SE)","premium",1098.93,1.55,597.61,"Rainbow","12/29/2019"
2230,20,"Aracaju (SE)","Rio de Janeiro (RJ)","firstClass",1190.94,1.55,597.61,"FlyingDrops","01/02/2020"
2230,20,"Rio de Janeiro (RJ)","Aracaju (SE)","firstClass",1381.55,1.55,597.61,"FlyingDrops","01/05/2020"
2231,20,"Recife (PE)","Natal (RN)","economic",360.22,0.58,222.67,"Rainbow","01/09/2020"
2231,20,"Natal (RN)","Recife (PE)","economic",406.36,0.58,222.67,"Rainbow","01/10/2020"
2232,20,"Aracaju (SE)","Salvador (BH)","economic",943.36,2.16,830.86,"Rainbow","01/16/2020"
2232,20,"Salvador (BH)","Aracaju (SE)","economic",826.02,2.16,830.86,"Rainbow","01/17/2020"
2233,20,"Brasilia (DF)","Campo Grande (MS)","economic",583.6,0.72,277.7,"CloudFy","01/23/2020"
2233,20,"Campo Grande (MS)","Brasilia (DF)","economic",506.56,0.72,277.7,"CloudFy","01/25/2020"
2234,20,"Recife (PE)","Florianopolis (SC)","premium",1074.75,1.76,676.53,"CloudFy","01/30/2020"
2234,20,"Florianopolis (SC)","Recife (PE)","premium",918.66,1.76,676.53,"CloudFy","02/02/2020"
2235,20,"Aracaju (SE)","Florianopolis (SC)","premium",1132.81,2.1,808.85,"Rainbow","02/06/2020"
2235,20,"Florianopolis (SC)","Aracaju (SE)","premium",1248.7,2.1,808.85,"Rainbow","02/09/2020"
2236,20,"Aracaju (SE)","Brasilia (DF)","premium",706.36,1.11,425.98,"Rainbow","02/13/2020"
2236,20,"Brasilia (DF)","Aracaju (SE)","premium",965.62,1.11,425.98,"Rainbow","02/14/2020"
2237,20,"Brasilia (DF)","Salvador (BH)","firstClass",1724.49,1.76,676.56,"FlyingDrops","02/20/2020"
2237,20,"Salvador (BH)","Brasilia (DF)","firstClass",1020.08,1.76,676.56,"FlyingDrops","02/22/2020"
2238,20,"Brasilia (DF)","Aracaju (SE)","premium",987.07,1.11,425.98,"CloudFy","02/27/2020"
2238,20,"Aracaju (SE)","Brasilia (DF)","premium",755.62,1.11,425.98,"CloudFy","03/01/2020"
2239,20,"Recife (PE)","Sao Paulo (SP)","economic",545.95,1.26,486.52,"Rainbow","03/05/2020"
2239,20,"Sao Paulo (SP)","Recife (PE)","economic",827.12,1.26,486.52,"Rainbow","03/08/2020"
2240,20,"Recife (PE)","Natal (RN)","economic",301.51,0.58,222.67,"CloudFy","03/12/2020"
2240,20,"Natal (RN)","Recife (PE)","economic",429.77,0.58,222.67,"CloudFy","03/13/2020"
2241,20,"Brasilia (DF)","Sao Paulo (SP)","firstClass",893.65,0.67,257.81,"CloudFy","03/19/2020"
2241,20,"Sao Paulo (SP)","Brasilia (DF)","firstClass",742.94,0.67,257.81,"CloudFy","03/23/2020"
2242,20,"Aracaju (SE)","Salvador (BH)","firstClass",1684.05,2.16,830.86,"CloudFy","03/26/2020"
2242,20,"Salvador (BH)","Aracaju (SE)","firstClass",1531.92,2.16,830.86,"CloudFy","03/27/2020"
2243,20,"Aracaju (SE)","Rio de Janeiro (RJ)","premium",1007.72,1.55,597.61,"CloudFy","04/02/2020"
2243,20,"Rio de Janeiro (RJ)","Aracaju (SE)","premium",1091.21,1.55,597.61,"CloudFy","04/04/2020"
2244,20,"Aracaju (SE)","Florianopolis (SC)","firstClass",1499.93,2.1,808.85,"FlyingDrops","04/09/2020"
2244,20,"Florianopolis (SC)","Aracaju (SE)","firstClass",1574.28,2.1,808.85,"FlyingDrops","04/10/2020"
2245,20,"Brasilia (DF)","Florianopolis (SC)","firstClass",1576.97,1.66,637.56,"Rainbow","04/16/2020"
2245,20,"Florianopolis (SC)","Brasilia (DF)","firstClass",1087.18,1.66,637.56,"Rainbow","04/20/2020"
2246,20,"Recife (PE)","Rio de Janeiro (RJ)","premium",1351.89,2.3,885.57,"Rainbow","04/23/2020"
2246,20,"Rio de Janeiro (RJ)","Recife (PE)","premium",1306.26,2.3,885.57,"Rainbow","04/26/2020"
2247,20,"Aracaju (SE)","Florianopolis (SC)","firstClass",1499.93,2.1,808.85,"FlyingDrops","04/30/2020"
2247,20,"Florianopolis (SC)","Aracaju (SE)","firstClass",1574.28,2.1,808.85,"FlyingDrops","05/02/2020"
2248,20,"Aracaju (SE)","Recife (PE)","premium",875.41,1.44,555.74,"Rainbow","05/07/2020"
2248,20,"Recife (PE)","Aracaju (SE)","premium",932.22,1.44,555.74,"Rainbow","05/08/2020"
2249,20,"Recife (PE)","Campo Grande (MS)","premium",793.15,1.39,535.4,"CloudFy","05/14/2020"
2249,20,"Campo Grande (MS)","Recife (PE)","premium",959.91,1.39,535.4,"CloudFy","05/17/2020"
2250,20,"Brasilia (DF)","Aracaju (SE)","economic",654.88,1.11,425.98,"CloudFy","05/21/2020"
2250,20,"Aracaju (SE)","Brasilia (DF)","economic",472.72,1.11,425.98,"CloudFy","05/24/2020"
2251,20,"Recife (PE)","Florianopolis (SC)","economic",761.2,1.76,676.53,"CloudFy","05/28/2020"
2251,20,"Florianopolis (SC)","Recife (PE)","economic",674.52,1.76,676.53,"CloudFy","05/30/2020"
2252,20,"Brasilia (DF)","Campo Grande (MS)","firstClass",1009.71,0.72,277.7,"FlyingDrops","06/04/2020"
2252,20,"Campo Grande (MS)","Brasilia (DF)","firstClass",847.83,0.72,277.7,"FlyingDrops","06/06/2020"
2253,20,"Recife (PE)","Florianopolis (SC)","premium",1074.75,1.76,676.53,"CloudFy","06/11/2020"
2253,20,"Florianopolis (SC)","Recife (PE)","premium",918.66,1.76,676.53,"CloudFy","06/15/2020"
2254,20,"Recife (PE)","Natal (RN)","premium",488.73,0.58,222.67,"Rainbow","06/18/2020"
2254,20,"Natal (RN)","Recife (PE)","premium",579.62,0.58,222.67,"Rainbow","06/22/2020"
2255,20,"Brasilia (DF)","Campo Grande (MS)","firstClass",1069.61,0.72,277.7,"Rainbow","06/25/2020"
2255,20,"Campo Grande (MS)","Brasilia (DF)","firstClass",870.91,0.72,277.7,"Rainbow","06/29/2020"
2256,20,"Aracaju (SE)","Florianopolis (SC)","premium",1174.97,2.1,808.85,"CloudFy","07/02/2020"
2256,20,"Florianopolis (SC)","Aracaju (SE)","premium",1149.53,2.1,808.85,"CloudFy","07/06/2020"
2257,20,"Aracaju (SE)","Sao Paulo (SP)","firstClass",752.27,1.02,392.76,"Rainbow","07/09/2020"
2257,20,"Sao Paulo (SP)","Aracaju (SE)","firstClass",1159.84,1.02,392.76,"Rainbow","07/11/2020"
2258,20,"Aracaju (SE)","Rio de Janeiro (RJ)","economic",712.64,1.55,597.61,"Rainbow","07/16/2020"
2258,20,"Rio de Janeiro (RJ)","Aracaju (SE)","economic",734.09,1.55,597.61,"Rainbow","07/20/2020"
2259,20,"Brasilia (DF)","Salvador (BH)","firstClass",1685.23,1.76,676.56,"CloudFy","07/23/2020"
2259,20,"Salvador (BH)","Brasilia (DF)","firstClass",1032.4,1.76,676.56,"CloudFy","07/24/2020"
2260,20,"Brasilia (DF)","Sao Paulo (SP)","premium",750,0.67,257.81,"Rainbow","07/30/2020"
2260,20,"Sao Paulo (SP)","Brasilia (DF)","premium",586.06,0.67,257.81,"Rainbow","07/31/2020"
2261,20,"Brasilia (DF)","Florianopolis (SC)","economic",884.94,1.66,637.56,"CloudFy","08/06/2020"
2261,20,"Florianopolis (SC)","Brasilia (DF)","economic",636.51,1.66,637.56,"CloudFy","08/10/2020"
2262,20,"Recife (PE)","Campo Grande (MS)","premium",832.77,1.39,535.4,"Rainbow","08/13/2020"
2262,20,"Campo Grande (MS)","Recife (PE)","premium",991.22,1.39,535.4,"Rainbow","08/16/2020"
2263,20,"Brasilia (DF)","Aracaju (SE)","premium",965.62,1.11,425.98,"Rainbow","08/20/2020"
2263,20,"Aracaju (SE)","Brasilia (DF)","premium",706.36,1.11,425.98,"Rainbow","08/23/2020"
2264,20,"Recife (PE)","Florianopolis (SC)","firstClass",1371.83,1.76,676.53,"Rainbow","08/27/2020"
2264,20,"Florianopolis (SC)","Recife (PE)","firstClass",1175.62,1.76,676.53,"Rainbow","08/30/2020"
2265,20,"Recife (PE)","Brasilia (DF)","firstClass",721.93,0.63,242.21,"Rainbow","09/03/2020"
2265,20,"Brasilia (DF)","Recife (PE)","firstClass",772.21,0.63,242.21,"Rainbow","09/04/2020"
2266,20,"Brasilia (DF)","Rio de Janeiro (RJ)","firstClass",649.64,0.48,183.37,"CloudFy","09/10/2020"
2266,20,"Rio de Janeiro (RJ)","Brasilia (DF)","firstClass",688.06,0.48,183.37,"CloudFy","09/11/2020"
2267,20,"Recife (PE)","Sao Paulo (SP)","firstClass",883.63,1.26,486.52,"CloudFy","09/17/2020"
2267,20,"Sao Paulo (SP)","Recife (PE)","firstClass",1533.42,1.26,486.52,"CloudFy","09/19/2020"
2268,20,"Aracaju (SE)","Brasilia (DF)","firstClass",959.29,1.11,425.98,"Rainbow","09/24/2020"
2268,20,"Brasilia (DF)","Aracaju (SE)","firstClass",1214.82,1.11,425.98,"Rainbow","09/27/2020"
2269,20,"Aracaju (SE)","Natal (RN)","firstClass",577.71,0.46,176.33,"FlyingDrops","10/01/2020"
2269,20,"Natal (RN)","Aracaju (SE)","firstClass",611.59,0.46,176.33,"FlyingDrops","10/03/2020"
2270,20,"Recife (PE)","Florianopolis (SC)","premium",1070.54,1.76,676.53,"Rainbow","10/08/2020"
2270,20,"Florianopolis (SC)","Recife (PE)","premium",1013.4,1.76,676.53,"Rainbow","10/09/2020"
2271,20,"Brasilia (DF)","Salvador (BH)","firstClass",1685.23,1.76,676.56,"CloudFy","10/15/2020"
2271,20,"Salvador (BH)","Brasilia (DF)","firstClass",1032.4,1.76,676.56,"CloudFy","10/19/2020"
2272,20,"Brasilia (DF)","Natal (RN)","firstClass",1313.76,1.43,550.69,"CloudFy","10/22/2020"
2272,20,"Natal (RN)","Brasilia (DF)","firstClass",1300.53,1.43,550.69,"CloudFy","10/26/2020"
2273,20,"Recife (PE)","Natal (RN)","premium",474.6,0.58,222.67,"CloudFy","10/29/2020"
2273,20,"Natal (RN)","Recife (PE)","premium",563.23,0.58,222.67,"CloudFy","10/31/2020"
2274,20,"Brasilia (DF)","Campo Grande (MS)","premium",831.7,0.72,277.7,"CloudFy","11/05/2020"
2274,20,"Campo Grande (MS)","Brasilia (DF)","premium",661.32,0.72,277.7,"CloudFy","11/08/2020"
2275,20,"Recife (PE)","Brasilia (DF)","premium",573.61,0.63,242.21,"CloudFy","11/12/2020"
2275,20,"Brasilia (DF)","Recife (PE)","premium",568.38,0.63,242.21,"CloudFy","11/15/2020"
2276,20,"Aracaju (SE)","Florianopolis (SC)","economic",869.13,2.1,808.85,"CloudFy","11/19/2020"
2276,20,"Florianopolis (SC)","Aracaju (SE)","economic",879.1,2.1,808.85,"CloudFy","11/23/2020"
2277,20,"Aracaju (SE)","Salvador (BH)","firstClass",1714.75,2.16,830.86,"FlyingDrops","11/26/2020"
2277,20,"Salvador (BH)","Aracaju (SE)","firstClass",1581.59,2.16,830.86,"FlyingDrops","11/28/2020"
2278,20,"Recife (PE)","Florianopolis (SC)","firstClass",1371.83,1.76,676.53,"Rainbow","12/03/2020"
2278,20,"Florianopolis (SC)","Recife (PE)","firstClass",1175.62,1.76,676.53,"Rainbow","12/05/2020"
2279,20,"Aracaju (SE)","Salvador (BH)","firstClass",1684.05,2.16,830.86,"CloudFy","12/10/2020"
2279,20,"Salvador (BH)","Aracaju (SE)","firstClass",1531.92,2.16,830.86,"CloudFy","12/13/2020"
2280,20,"Brasilia (DF)","Campo Grande (MS)","premium",851.15,0.72,277.7,"Rainbow","12/17/2020"
2280,20,"Campo Grande (MS)","Brasilia (DF)","premium",691.99,0.72,277.7,"Rainbow","12/18/2020"
2281,20,"Brasilia (DF)","Natal (RN)","firstClass",1433.35,1.43,550.69,"FlyingDrops","12/24/2020"
2281,20,"Natal (RN)","Brasilia (DF)","firstClass",1192.62,1.43,550.69,"FlyingDrops","12/26/2020"
2282,20,"Aracaju (SE)","Sao Paulo (SP)","firstClass",730.43,1.02,392.76,"CloudFy","12/31/2020"
2282,20,"Sao Paulo (SP)","Aracaju (SE)","firstClass",1186.15,1.02,392.76,"CloudFy","01/01/2021"
2283,20,"Aracaju (SE)","Florianopolis (SC)","premium",1132.81,2.1,808.85,"Rainbow","01/07/2021"
2283,20,"Florianopolis (SC)","Aracaju (SE)","premium",1248.7,2.1,808.85,"Rainbow","01/09/2021"
2284,20,"Brasilia (DF)","Recife (PE)","firstClass",691.39,0.63,242.21,"FlyingDrops","01/14/2021"
2284,20,"Recife (PE)","Brasilia (DF)","firstClass",697.22,0.63,242.21,"FlyingDrops","01/17/2021"
2285,20,"Aracaju (SE)","Brasilia (DF)","economic",548.62,1.11,425.98,"Rainbow","01/21/2021"
2285,20,"Brasilia (DF)","Aracaju (SE)","economic",721.2,1.11,425.98,"Rainbow","01/23/2021"
2286,20,"Brasilia (DF)","Rio de Janeiro (RJ)","premium",457.95,0.48,183.37,"CloudFy","01/28/2021"
2286,20,"Rio de Janeiro (RJ)","Brasilia (DF)","premium",503.26,0.48,183.37,"CloudFy","02/01/2021"
2287,20,"Brasilia (DF)","Salvador (BH)","premium",1346.6,1.76,676.56,"CloudFy","02/04/2021"
2287,20,"Salvador (BH)","Brasilia (DF)","premium",836.89,1.76,676.56,"CloudFy","02/06/2021"
2288,20,"Aracaju (SE)","Florianopolis (SC)","premium",1132.81,2.1,808.85,"Rainbow","02/11/2021"
2288,20,"Florianopolis (SC)","Aracaju (SE)","premium",1248.7,2.1,808.85,"Rainbow","02/15/2021"
2289,20,"Brasilia (DF)","Rio de Janeiro (RJ)","economic",344.26,0.48,183.37,"CloudFy","02/18/2021"
2289,20,"Rio de Janeiro (RJ)","Brasilia (DF)","economic",369.57,0.48,183.37,"CloudFy","02/20/2021"
2290,20,"Brasilia (DF)","Recife (PE)","firstClass",804.24,0.63,242.21,"CloudFy","02/25/2021"
2290,20,"Recife (PE)","Brasilia (DF)","firstClass",709.25,0.63,242.21,"CloudFy","02/27/2021"
2291,20,"Aracaju (SE)","Sao Paulo (SP)","premium",630.34,1.02,392.76,"CloudFy","03/04/2021"
2291,20,"Sao Paulo (SP)","Aracaju (SE)","premium",906.59,1.02,392.76,"CloudFy","03/05/2021"
2292,20,"Brasilia (DF)","Rio de Janeiro (RJ)","premium",457.95,0.48,183.37,"CloudFy","03/11/2021"
2292,20,"Rio de Janeiro (RJ)","Brasilia (DF)","premium",503.26,0.48,183.37,"CloudFy","03/15/2021"
2293,21,"Aracaju (SE)","Campo Grande (MS)","premium",1116.83,1.69,650.1,"Rainbow","09/26/2019"
2293,21,"Campo Grande (MS)","Aracaju (SE)","premium",1146.95,1.69,650.1,"Rainbow","09/30/2019"
2294,21,"Brasilia (DF)","Florianopolis (SC)","firstClass",1487.52,1.66,637.56,"CloudFy","10/03/2019"
2294,21,"Florianopolis (SC)","Brasilia (DF)","firstClass",1127.36,1.66,637.56,"CloudFy","10/06/2019"
2295,21,"Aracaju (SE)","Salvador (BH)","premium",1289.05,2.16,830.86,"Rainbow","10/10/2019"
2295,21,"Salvador (BH)","Aracaju (SE)","premium",1247.02,2.16,830.86,"Rainbow","10/14/2019"
2296,21,"Brasilia (DF)","Recife (PE)","premium",559.13,0.63,242.21,"Rainbow","10/17/2019"
2296,21,"Recife (PE)","Brasilia (DF)","premium",638.63,0.63,242.21,"Rainbow","10/20/2019"
2297,21,"Aracaju (SE)","Brasilia (DF)","premium",755.62,1.11,425.98,"CloudFy","10/24/2019"
2297,21,"Brasilia (DF)","Aracaju (SE)","premium",987.07,1.11,425.98,"CloudFy","10/25/2019"
2298,21,"Aracaju (SE)","Sao Paulo (SP)","firstClass",756.3,1.02,392.76,"FlyingDrops","10/31/2019"
2298,21,"Sao Paulo (SP)","Aracaju (SE)","firstClass",1269.73,1.02,392.76,"FlyingDrops","11/04/2019"
2299,21,"Recife (PE)","Aracaju (SE)","premium",932.22,1.44,555.74,"Rainbow","11/07/2019"
2299,21,"Aracaju (SE)","Recife (PE)","premium",875.41,1.44,555.74,"Rainbow","11/10/2019"
2300,21,"Brasilia (DF)","Salvador (BH)","premium",1268.97,1.76,676.56,"Rainbow","11/14/2019"
2300,21,"Salvador (BH)","Brasilia (DF)","premium",882.86,1.76,676.56,"Rainbow","11/18/2019"
2301,21,"Aracaju (SE)","Rio de Janeiro (RJ)","premium",930.12,1.55,597.61,"Rainbow","11/21/2019"
2301,21,"Rio de Janeiro (RJ)","Aracaju (SE)","premium",1098.93,1.55,597.61,"Rainbow","11/25/2019"
2302,21,"Recife (PE)","Brasilia (DF)","firstClass",721.93,0.63,242.21,"Rainbow","11/28/2019"
2302,21,"Brasilia (DF)","Recife (PE)","firstClass",772.21,0.63,242.21,"Rainbow","12/01/2019"
2303,21,"Brasilia (DF)","Rio de Janeiro (RJ)","firstClass",649.64,0.48,183.37,"CloudFy","12/05/2019"
2303,21,"Rio de Janeiro (RJ)","Brasilia (DF)","firstClass",688.06,0.48,183.37,"CloudFy","12/08/2019"
2304,21,"Aracaju (SE)","Campo Grande (MS)","premium",1116.83,1.69,650.1,"Rainbow","12/12/2019"
2304,21,"Campo Grande (MS)","Aracaju (SE)","premium",1146.95,1.69,650.1,"Rainbow","12/15/2019"
2305,21,"Aracaju (SE)","Recife (PE)","premium",835.21,1.44,555.74,"CloudFy","12/19/2019"
2305,21,"Recife (PE)","Aracaju (SE)","premium",932.84,1.44,555.74,"CloudFy","12/22/2019"
2306,21,"Recife (PE)","Sao Paulo (SP)","firstClass",980.83,1.26,486.52,"Rainbow","12/26/2019"
2306,21,"Sao Paulo (SP)","Recife (PE)","firstClass",1573.5,1.26,486.52,"Rainbow","12/29/2019"
2307,21,"Recife (PE)","Aracaju (SE)","economic",684.88,1.44,555.74,"CloudFy","01/02/2020"
2307,21,"Aracaju (SE)","Recife (PE)","economic",604.14,1.44,555.74,"CloudFy","01/06/2020"
2308,21,"Aracaju (SE)","Brasilia (DF)","economic",472.72,1.11,425.98,"CloudFy","01/09/2020"
2308,21,"Brasilia (DF)","Aracaju (SE)","economic",654.88,1.11,425.98,"CloudFy","01/12/2020"
2309,21,"Brasilia (DF)","Natal (RN)","premium",1067.3,1.43,550.69,"CloudFy","01/16/2020"
2309,21,"Natal (RN)","Brasilia (DF)","premium",898.46,1.43,550.69,"CloudFy","01/19/2020"
2310,21,"Aracaju (SE)","Salvador (BH)","firstClass",1684.05,2.16,830.86,"CloudFy","01/23/2020"
2310,21,"Salvador (BH)","Aracaju (SE)","firstClass",1531.92,2.16,830.86,"CloudFy","01/24/2020"
2311,21,"Aracaju (SE)","Campo Grande (MS)","firstClass",1376.09,1.69,650.1,"FlyingDrops","01/30/2020"
2311,21,"Campo Grande (MS)","Aracaju (SE)","firstClass",1473.41,1.69,650.1,"FlyingDrops","02/02/2020"
2312,21,"Aracaju (SE)","Sao Paulo (SP)","premium",630.34,1.02,392.76,"CloudFy","02/06/2020"
2312,21,"Sao Paulo (SP)","Aracaju (SE)","premium",906.59,1.02,392.76,"CloudFy","02/10/2020"
2313,21,"Aracaju (SE)","Sao Paulo (SP)","premium",588.14,1.02,392.76,"Rainbow","02/13/2020"
2313,21,"Sao Paulo (SP)","Aracaju (SE)","premium",962.54,1.02,392.76,"Rainbow","02/17/2020"
2314,21,"Recife (PE)","Salvador (BH)","economic",861.68,2.05,788.55,"Rainbow","02/20/2020"
2314,21,"Salvador (BH)","Recife (PE)","economic",751.37,2.05,788.55,"Rainbow","02/23/2020"
